gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
1933385907	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000003446	Animalia	Arthropoda	Insecta	Hemiptera	Tessaratomidae	Encosternum	Encosternum delegorguei		SPECIES	Encosternum delegorguei Spinola, 1850	Encosternum delegorguei		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1974-12-03	3	12	1974	8296787	8296787	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.823Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933385906	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000003450	Animalia								KINGDOM	Animalia	Pentascelis remipes		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1967-03-01	1	3	1967	1		PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.871Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933385905	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000003631	Animalia	Arthropoda	Insecta	Orthoptera	Acrididae	Locusta	Locusta migratoria		SPECIES	Locusta migratoria (Linnaeus, 1758)	Locusta migratoria		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1923-09-20	20	9	1923	1713418	1713418	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.737Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933385904	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000003607	Animalia	Arthropoda	Insecta	Orthoptera	Acrididae	Cyathosternum	Cyathosternum prehensile		SPECIES	Cyathosternum prehensile Bolívar, 1882	Cyathosternum prehensile		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1963-11-22	22	11	1963	1700759	1700759	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.713Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933385903	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000003508	Animalia	Arthropoda	Insecta	Hemiptera	Cicadidae	Ioba	Ioba leopardina		SPECIES	Ioba leopardina (Distant, 1881)	Ioba leopadina		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1978-11-27	27	11	1978	7724316	7724316	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.438Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_FUZZY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933385902	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000003549	Animalia	Arthropoda	Insecta	Orthoptera	Acrididae	Acanthacris	Acanthacris ruficornis		SPECIES	Acanthacris ruficornis (Fabricius, 1787)	Acanthacris ruficornis		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1957-04-01	1	4	1957	1705891	1705891	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.375Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933385901	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000003452	Animalia								KINGDOM	Animalia	Pentascelis remipes		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1987-06-02	2	6	1987	1		PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.871Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933385900	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000003974	Animalia	Arthropoda	Insecta	Lepidoptera	Saturniidae	Gynanisa	Gynanisa nigra		SPECIES	Gynanisa nigra Bouvier, 1927	Gynanisa nigra		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1961-10-01	1	10	1961	1868010	1868010	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.423Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933385899	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000003973	Animalia	Arthropoda	Insecta	Lepidoptera	Saturniidae	Gynanisa	Gynanisa nigra		SPECIES	Gynanisa nigra Bouvier, 1927	Gynanisa nigra		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1939-11-05	5	11	1939	1868010	1868010	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.423Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933385898	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000003930	Animalia	Arthropoda	Insecta	Lepidoptera	Saturniidae	Lobobunaea	Lobobunaea saturnus		SPECIES	Lobobunaea angasana Westwood, 1849	Lobobunaea angasana		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1960-10-18	18	10	1960	1867621	1867619	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.644Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933385897	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000003927	Animalia	Arthropoda	Insecta	Lepidoptera	Saturniidae	Lobobunaea	Lobobunaea saturnus		SPECIES	Lobobunaea angasana Westwood, 1849	Lobobunaea angasana		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1950-01-10	10	1	1950	1867621	1867619	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.644Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933385896	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000003928	Animalia	Arthropoda	Insecta	Lepidoptera	Saturniidae	Lobobunaea	Lobobunaea saturnus		SPECIES	Lobobunaea angasana Westwood, 1849	Lobobunaea angasana		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1960-10-15	15	10	1960	1867621	1867619	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.644Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933385895	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000003925	Animalia	Arthropoda	Insecta	Lepidoptera	Saturniidae	Lobobunaea	Lobobunaea saturnus		SPECIES	Lobobunaea angasana Westwood, 1849	Lobobunaea angasana		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1986-02-06	6	2	1986	1867621	1867619	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.644Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933385894	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000003909	Animalia	Arthropoda	Insecta	Lepidoptera	Saturniidae	Imbrasia	Imbrasia ertli		SPECIES	Imbrasia ertli Rebel, 1904	Imbrasia ertli		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1954-02-01	1	2	1954	1865285	1865285	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.667Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933385893	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000003913	Animalia	Arthropoda	Insecta	Lepidoptera	Saturniidae	Lobobunaea	Lobobunaea saturnus		SPECIES	Lobobunaea angasana Westwood, 1849	Lobobunaea angasana		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1964-10-10	10	10	1964	1867621	1867619	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.648Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933385892	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000003929	Animalia	Arthropoda	Insecta	Lepidoptera	Saturniidae	Lobobunaea	Lobobunaea saturnus		SPECIES	Lobobunaea angasana Westwood, 1849	Lobobunaea angasana		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1956-09-14	14	9	1956	1867621	1867619	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.644Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933385891	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000003911	Animalia	Arthropoda	Insecta	Lepidoptera	Saturniidae	Imbrasia	Imbrasia ertli		SPECIES	Imbrasia ertli Rebel, 1904	Imbrasia ertli		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1977-03-04	4	3	1977	1865285	1865285	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.667Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933385890	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000003910	Animalia	Arthropoda	Insecta	Lepidoptera	Saturniidae	Imbrasia	Imbrasia ertli		SPECIES	Imbrasia ertli Rebel, 1904	Imbrasia ertli		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1958-02-01	1	2	1958	1865285	1865285	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.667Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933385889	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000003912	Animalia	Arthropoda	Insecta	Lepidoptera	Saturniidae	Imbrasia	Imbrasia ertli		SPECIES	Imbrasia ertli Rebel, 1904	Imbrasia ertli		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1959-05-01	1	5	1959	1865285	1865285	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.666Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933385888	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000003922	Animalia	Arthropoda	Insecta	Lepidoptera	Saturniidae	Lobobunaea	Lobobunaea saturnus		SPECIES	Lobobunaea angasana Westwood, 1849	Lobobunaea angasana		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1950-02-15	15	2	1950	1867621	1867619	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.644Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933385887	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000003902	Animalia	Arthropoda	Insecta	Lepidoptera	Saturniidae	Imbrasia	Imbrasia ertli		SPECIES	Imbrasia ertli Rebel, 1904	Imbrasia ertli		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1918-02-16	16	2	1918	1865285	1865285	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.667Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933385886	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000003894	Animalia	Arthropoda	Insecta	Lepidoptera	Saturniidae	Imbrasia	Imbrasia ertli		SPECIES	Imbrasia ertli Rebel, 1904	Imbrasia ertli		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1966-02-20	20	2	1966	1865285	1865285	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.674Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933385885	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000003895	Animalia	Arthropoda	Insecta	Lepidoptera	Saturniidae	Imbrasia	Imbrasia ertli		SPECIES	Imbrasia ertli Rebel, 1904	Imbrasia ertli		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1977-10-01	1	10	1977	1865285	1865285	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.672Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933385884	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000003880	Animalia	Arthropoda	Insecta	Lepidoptera	Saturniidae	Imbrasia	Imbrasia ertli		SPECIES	Imbrasia ertli Rebel, 1904	Imbrasia ertli		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1959-11-15	15	11	1959	1865285	1865285	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.687Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933385883	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000003879	Animalia	Arthropoda	Insecta	Lepidoptera	Saturniidae	Imbrasia	Imbrasia ertli		SPECIES	Imbrasia ertli Rebel, 1904	Imbrasia ertli		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1933-11-01	1	11	1933	1865285	1865285	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.735Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933385882	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000003878	Animalia	Arthropoda	Insecta	Lepidoptera	Saturniidae	Imbrasia	Imbrasia ertli		SPECIES	Imbrasia ertli Rebel, 1904	Imbrasia ertli		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1960-03-20	20	3	1960	1865285	1865285	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.736Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933385881	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000003873	Animalia	Arthropoda	Insecta	Lepidoptera	Saturniidae	Imbrasia	Imbrasia ertli		SPECIES	Imbrasia ertli Rebel, 1904	Imbrasia ertli		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1967-03-03	3	3	1967	1865285	1865285	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.738Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933385880	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000003869	Animalia	Arthropoda	Insecta	Lepidoptera	Saturniidae	Imbrasia	Imbrasia ertli		SPECIES	Imbrasia ertli Rebel, 1904	Imbrasia ertli		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1936-03-01	1	3	1936	1865285	1865285	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.739Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933385879	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000003872	Animalia	Arthropoda	Insecta	Lepidoptera	Saturniidae	Imbrasia	Imbrasia ertli		SPECIES	Imbrasia ertli Rebel, 1904	Imbrasia ertli		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1966-11-14	14	11	1966	1865285	1865285	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.738Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933385878	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000003871	Animalia	Arthropoda	Insecta	Lepidoptera	Saturniidae	Imbrasia	Imbrasia ertli		SPECIES	Imbrasia ertli Rebel, 1904	Imbrasia ertli		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1966-11-08	8	11	1966	1865285	1865285	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.738Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933385877	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000003870	Animalia	Arthropoda	Insecta	Lepidoptera	Saturniidae	Imbrasia	Imbrasia ertli		SPECIES	Imbrasia ertli Rebel, 1904	Imbrasia ertli		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1966-02-08	8	2	1966	1865285	1865285	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.739Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933385876	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000003874	Animalia	Arthropoda	Insecta	Lepidoptera	Saturniidae	Imbrasia	Imbrasia ertli		SPECIES	Imbrasia ertli Rebel, 1904	Imbrasia ertli		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1962-12-08	8	12	1962	1865285	1865285	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.737Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933385875	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000003858	Animalia	Arthropoda	Insecta	Lepidoptera	Saturniidae	Imbrasia	Imbrasia ertli		SPECIES	Imbrasia ertli Rebel, 1904	Imbrasia ertli		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1975-02-28	28	2	1975	1865285	1865285	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.711Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933385874	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000003862	Animalia	Arthropoda	Insecta	Lepidoptera	Saturniidae	Imbrasia	Imbrasia ertli		SPECIES	Imbrasia ertli Rebel, 1904	Imbrasia ertli		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1938-02-10	10	2	1938	1865285	1865285	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.743Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933385873	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000003830	Animalia	Arthropoda	Insecta	Lepidoptera	Saturniidae	Bunaea	Bunaea alcinoe		SPECIES	Bunaea alcinoe Stoll, 1780	Bunaea alcinoe		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1972-12-14	14	12	1972	1868060	1868060	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.919Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933385872	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000003827	Animalia	Arthropoda	Insecta	Lepidoptera	Saturniidae	Bunaea	Bunaea alcinoe		SPECIES	Bunaea alcinoe Stoll, 1780	Bunaea alcinoe		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1985-10-22	22	10	1985	1868060	1868060	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.923Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933385871	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000003829	Animalia	Arthropoda	Insecta	Lepidoptera	Saturniidae	Bunaea	Bunaea alcinoe		SPECIES	Bunaea alcinoe Stoll, 1780	Bunaea alcinoe		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1934-02-11	11	2	1934	1868060	1868060	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.922Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933385870	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000003828	Animalia	Arthropoda	Insecta	Lepidoptera	Saturniidae	Bunaea	Bunaea alcinoe		SPECIES	Bunaea alcinoe Stoll, 1780	Bunaea alcinoe		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1958-11-08	8	11	1958	1868060	1868060	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.919Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933385869	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000003825	Animalia	Arthropoda	Insecta	Lepidoptera	Saturniidae	Bunaea	Bunaea alcinoe		SPECIES	Bunaea alcinoe Stoll, 1780	Bunaea alcinoe		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1978-12-01	1	12	1978	1868060	1868060	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.923Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933385868	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000003822	Animalia	Arthropoda	Insecta	Lepidoptera	Saturniidae	Bunaea	Bunaea alcinoe		SPECIES	Bunaea alcinoe Stoll, 1780	Bunaea alcinoe		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1950-12-07	7	12	1950	1868060	1868060	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.923Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933385867	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000003813	Animalia	Arthropoda	Insecta	Lepidoptera	Saturniidae	Bunaea	Bunaea alcinoe		SPECIES	Bunaea alcinoe Stoll, 1780	Bunaea alcinoe		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1967-01-12	12	1	1967	1868060	1868060	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.921Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933385866	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000003812	Animalia	Arthropoda	Insecta	Lepidoptera	Saturniidae	Bunaea	Bunaea alcinoe		SPECIES	Bunaea alcinoe Stoll, 1780	Bunaea alcinoe		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1966-11-12	12	11	1966	1868060	1868060	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.920Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
